Genome,Genome ID,Accession,PATRIC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1714","HI1638","VBIHaeInf48452_1714","PATRIC.71421.8.NC_000907.CDS.1702963.1704660.fwd","PATRIC","CDS",1702963,1704660,1698,"+","FIG00094764","PLF_724_00001089","PGF_00030690","NP_439780.1",565,"sapA","Peptide ABC transporter, substrate-binding protein SapA",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1715","HI1639","VBIHaeInf48452_1715","PATRIC.71421.8.NC_000907.CDS.1704660.1705625.fwd","PATRIC","CDS",1704660,1705625,966,"+","FIG00031552","PLF_724_00001210","PGF_00030698","NP_439781.1",321,"sapB","Peptide ABC transporter, permease protein SapB",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.157",,"VBIHaeInf48452_0157","PATRIC.71421.8.NC_000907.CDS.170553.170726.rev","PATRIC","CDS",170553,170726,174,"-","FIG00004912","PLF_724_00016702","PGF_01353801",,57,,"Anaerobic C4-dicarboxylate transporter DcuB",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1716","HI1640","VBIHaeInf48452_1716","PATRIC.71421.8.NC_000907.CDS.1705615.1706502.fwd","PATRIC","CDS",1705615,1706502,888,"+","FIG00009880","PLF_724_00001254","PGF_00030701","NP_439782.1",295,"sapC","Peptide ABC transporter, permease protein SapC",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1717","HI1641","VBIHaeInf48452_1717","PATRIC.71421.8.NC_000907.CDS.1706506.1707555.fwd","PATRIC","CDS",1706506,1707555,1050,"+","FIG00002630","PLF_724_00001090","PGF_00030694","NP_439783.1",349,"sapD","Peptide ABC transporter, ATP-binding protein SapD",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1718","HI1642","VBIHaeInf48452_1718","PATRIC.71421.8.NC_000907.CDS.1707555.1708364.fwd","PATRIC","CDS",1707555,1708364,810,"+","FIG00020407","PLF_724_00001253","PGF_08049323","NP_439784.1",269,"sapF","Peptide ABC transporter, ATP-binding protein SapF",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1719","HI1643","VBIHaeInf48452_1719","PATRIC.71421.8.NC_000907.CDS.1708376.1709392.fwd","PATRIC","CDS",1708376,1709392,1017,"+","FIG01056920","PLF_724_00001221","PGF_01365164","NP_439785.1",338,,"UPF0324 inner membrane protein YeiH",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.158","HI0154","VBIHaeInf48452_0158","PATRIC.71421.8.NC_000907.CDS.170930.171160.rev","PATRIC","CDS",170930,171160,231,"-","FIG00002328","PLF_724_00000393","PGF_07487229","NP_438324.1",76,"acpP","Acyl carrier protein","GO:0048037|cofactor binding"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1720","HI1644","VBIHaeInf48452_1720","PATRIC.71421.8.NC_000907.CDS.1709484.1710293.rev","PATRIC","CDS",1709484,1710293,810,"-",,"PLF_724_00000543","PGF_00413290","NP_439786.1",269,"truA","tRNA pseudouridine(38-40) synthase (EC 5.4.99.12)","GO:0009982|pseudouridine synthase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1721","HI1645","VBIHaeInf48452_1721","PATRIC.71421.8.NC_000907.CDS.1710527.1711528.fwd","PATRIC","CDS",1710527,1711528,1002,"+","FIG00000732","PLF_724_00000121","PGF_00006380","NP_439787.1",333,"fbp","Fructose-1,6-bisphosphatase, type I (EC 3.1.3.11)","GO:0042132|fructose-bisphosphatase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1722","HI1646m","VBIHaeInf48452_1722","PATRIC.71421.8.NC_000907.CDS.1711447.1712244.rev","PATRIC","CDS",1711447,1712244,798,"-","FIG00041008","PLF_724_00000020","PGF_02455692","NP_439788.1",265,"cmk","Cytidylate kinase (EC 2.7.4.25)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1723","HI1647","VBIHaeInf48452_1723","PATRIC.71421.8.NC_000907.CDS.1712590.1713465.fwd","PATRIC","CDS",1712590,1713465,876,"+","FIG00021445","PLF_724_00001517","PGF_00045788","NP_439789.1",291,,"Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing), synthase subunit (EC 4.3.3.6)","GO:0036381|pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1724","HI1648","VBIHaeInf48452_1724","PATRIC.71421.8.NC_000907.CDS.1713466.1714044.fwd","PATRIC","CDS",1713466,1714044,579,"+","FIG00001203","PLF_724_00014223","PGF_00045787","NP_439790.2",192,,"Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing), glutaminase subunit (EC 4.3.3.6)","GO:0036381|pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.159","HI0155","VBIHaeInf48452_0159","PATRIC.71421.8.NC_000907.CDS.171416.172144.rev","PATRIC","CDS",171416,172144,729,"-","FIG00621114","PLF_724_00000206","PGF_08693885","NP_438325.1",242,"fabG","3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG","GO:0004316|3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1725","HI1649","VBIHaeInf48452_1725","PATRIC.71421.8.NC_000907.CDS.1714592.1716286.rev","PATRIC","CDS",1714592,1716286,1695,"-","FIG00001793","PLF_724_00000487","PGF_00420992","NP_439791.1",564,"dld","D-lactate dehydrogenase (EC 1.1.1.28)","GO:0008720|D-lactate dehydrogenase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1726","HI1650","VBIHaeInf48452_1726","PATRIC.71421.8.NC_000907.CDS.1716547.1716657.fwd","PATRIC","CDS",1716547,1716657,111,"+","FIG00638284","PLF_724_00004696","PGF_01810281","NP_439792.1",36,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1727","HI1651","VBIHaeInf48452_1727","PATRIC.71421.8.NC_000907.CDS.1716772.1717050.rev","PATRIC","CDS",1716772,1717050,279,"-","FIG00697580","PLF_724_00002404","PGF_00036575","NP_439793.1",92,,"Aerobic respiration control sensor protein ArcB (EC 2.7.13.3)","GO:0004673|protein histidine kinase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1728",,"VBIHaeInf48452_1728","PATRIC.71421.8.NC_000907.CDS.1717102.1717311.rev","PATRIC","CDS",1717102,1717311,210,"-",,"PLF_724_00008024","PGF_01811587",,69,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1729","HI1652","VBIHaeInf48452_1729","PATRIC.71421.8.NC_000907.CDS.1717801.1718352.rev","PATRIC","CDS",1717801,1718352,552,"-","FIG01394936","PLF_724_00000547","PGF_00417306","NP_439794.1",183,"spr","Cell wall-associated hydrolases (invasion-associated proteins)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1730","HI1653","VBIHaeInf48452_1730","PATRIC.71421.8.NC_000907.CDS.1718465.1718809.rev","PATRIC","CDS",1718465,1718809,345,"-","FIG00002674","PLF_724_00000026","PGF_06707410","NP_439795.2",114,"tldD","TldD protein, part of TldE/TldD proteolytic complex",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1731",,"VBIHaeInf48452_1731","PATRIC.71421.8.NC_000907.CDS.1718821.1719912.rev","PATRIC","CDS",1718821,1719912,1092,"-","FIG00002674","PLF_724_00000026","PGF_06707410",,363,,"TldD protein, part of TldE/TldD proteolytic complex",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1732","HI1654","VBIHaeInf48452_1732","PATRIC.71421.8.NC_000907.CDS.1720014.1720865.rev","PATRIC","CDS",1720014,1720865,852,"-","FIG00000260","PLF_724_00000201","PGF_03215471","NP_439796.1",283,,"16S rRNA (cytidine(1402)-2'-O)-methyltransferase (EC 2.1.1.198)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1733","HI1655","VBIHaeInf48452_1733","PATRIC.71421.8.NC_000907.CDS.1720937.1722664.fwd","PATRIC","CDS",1720937,1722664,1728,"+","FIG00001372","PLF_724_00000814","PGF_03857933","NP_439797.1",575,,"Penicillin-binding protein activator LpoA",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.160","HI0156","VBIHaeInf48452_0160","PATRIC.71421.8.NC_000907.CDS.172161.173099.rev","PATRIC","CDS",172161,173099,939,"-","FIG00000319","PLF_724_00000131","PGF_06655223","NP_438326.1",312,"fabD","Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)","GO:0004314|[acyl-carrier-protein] S-malonyltransferase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1734","HI1656","VBIHaeInf48452_1734","PATRIC.71421.8.NC_000907.CDS.1722664.1723023.fwd","PATRIC","CDS",1722664,1723023,360,"+","FIG00009496","PLF_724_00001000","PGF_02501663","NP_439798.1",119,,"UPF0102 protein YraN",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1735","HI1657","VBIHaeInf48452_1735","PATRIC.71421.8.NC_000907.CDS.1723036.1723620.fwd","PATRIC","CDS",1723036,1723620,585,"+","FIG00000620","PLF_724_00000997","PGF_06819459","NP_439799.1",194,,"DnaA initiator-associating protein DiaA",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1736","HI1658","VBIHaeInf48452_1736","PATRIC.71421.8.NC_000907.CDS.1723677.1724258.fwd","PATRIC","CDS",1723677,1724258,582,"+","FIG00002610","PLF_724_00001275","PGF_09778848","NP_439800.1",193,,"Uncharacterized protein YraP",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1737","HI1659","VBIHaeInf48452_1737","PATRIC.71421.8.NC_000907.CDS.1724513.1726783.fwd","PATRIC","CDS",1724513,1726783,2271,"+","FIG00000606","PLF_724_00000620","PGF_00048630","NP_439801.2",756,"nrdA","Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)","GO:0004748|ribonucleoside-diphosphate reductase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1738","HI1660","VBIHaeInf48452_1738","PATRIC.71421.8.NC_000907.CDS.1726925.1728055.fwd","PATRIC","CDS",1726925,1728055,1131,"+","FIG00000585","PLF_724_00000566","PGF_05292270","NP_439802.1",376,"nrdB","Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)","GO:0004748|ribonucleoside-diphosphate reductase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1739","HI1661","VBIHaeInf48452_1739","PATRIC.71421.8.NC_000907.CDS.1728171.1729400.rev","PATRIC","CDS",1728171,1729400,1230,"-","FIG00127747","PLF_724_00000117","PGF_01124177","NP_439803.1",409,"sucB","Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61)","GO:0004149|dihydrolipoyllysine-residue succinyltransferase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1740","HI1662","VBIHaeInf48452_1740","PATRIC.71421.8.NC_000907.CDS.1729503.1732310.rev","PATRIC","CDS",1729503,1732310,2808,"-","FIG00000541","PLF_724_00000076","PGF_00406692","NP_439804.2",935,"sucA","2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)","GO:0004591|oxoglutarate dehydrogenase (succinyl-transferring) activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.161",,"VBIHaeInf48452_0161","PATRIC.71421.8.NC_000907.CDS.173165.173281.fwd","PATRIC","CDS",173165,173281,117,"+",,"PLF_724_00011149","PGF_03953324",,38,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1741","HI1663","VBIHaeInf48452_1741","PATRIC.71421.8.NC_000907.CDS.1732513.1733151.rev","PATRIC","CDS",1732513,1733151,639,"-","FIG00146515","PLF_724_00001073","PGF_05182506","NP_439805.1",212,,"Hypothetical metal-binding enzyme, YcbL homolog",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1742","HI1664","VBIHaeInf48452_1742","PATRIC.71421.8.NC_000907.CDS.1733161.1733916.rev","PATRIC","CDS",1733161,1733916,756,"-","FIG00004900","PLF_724_00003045","PGF_00040584","NP_439806.2",251,,"Putative deoxyribonuclease similar to YcfH, type 3",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1743","HI1665","VBIHaeInf48452_1743","PATRIC.71421.8.NC_000907.CDS.1733968.1734084.rev","PATRIC","CDS",1733968,1734084,117,"-",,"PLF_724_00000968","PGF_02918910","NP_439807.1",38,,"FIG001587: exported protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1744","HI1666","VBIHaeInf48452_1744","PATRIC.71421.8.NC_000907.CDS.1734144.1734527.rev","PATRIC","CDS",1734144,1734527,384,"-","FIG00001587","PLF_724_00000968","PGF_02918910","NP_439808.1",127,,"FIG001587: exported protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1745","HI1667","VBIHaeInf48452_1745","PATRIC.71421.8.NC_000907.CDS.1734543.1736006.rev","PATRIC","CDS",1734543,1736006,1464,"-","FIG00001644","PLF_724_00000982","PGF_03862405","NP_439809.1",487,,"L,D-transpeptidase YcbB",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1746","HI1668","VBIHaeInf48452_1746","PATRIC.71421.8.NC_000907.CDS.1736086.1738167.rev","PATRIC","CDS",1736086,1738167,2082,"-","FIG00001779","PLF_724_00000835","PGF_01455467","NP_439810.1",693,"prc","Tail-specific protease precursor (EC 3.4.21.102)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.162","HI0157","VBIHaeInf48452_0162","PATRIC.71421.8.NC_000907.CDS.173727.174677.rev","PATRIC","CDS",173727,174677,951,"-","FIG00015100","PLF_724_00000268","PGF_00420953","NP_438327.1",316,"fabH","3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)","GO:0033818|beta-ketoacyl-acyl-carrier-protein synthase III activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1747",,"VBIHaeInf48452_1747","PATRIC.71421.8.NC_000907.CDS.1738195.1738320.rev","PATRIC","CDS",1738195,1738320,126,"-","FIG00003164","PLF_724_00010794","PGF_01809270",,41,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1748","HI1670","VBIHaeInf48452_1748","PATRIC.71421.8.NC_000907.CDS.1738359.1738832.rev","PATRIC","CDS",1738359,1738832,474,"-","FIG00003164","PLF_724_00001994","PGF_00036688","NP_439812.1",157,,"RNA chaperone ProQ",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1749",,"VBIHaeInf48452_1749","PATRIC.71421.8.NC_000907.CDS.1738952.1739083.rev","PATRIC","CDS",1738952,1739083,132,"-","FIG00696319","PLF_724_00001573","PGF_01809605",,43,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1750","HI1671","VBIHaeInf48452_1750","PATRIC.71421.8.NC_000907.CDS.1739088.1740266.fwd","PATRIC","CDS",1739088,1740266,1179,"+","FIG00018330","PLF_724_00000904","PGF_12712733","NP_439813.1",392,,"Inner membrane protein YebS",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1751","HI1672","VBIHaeInf48452_1751","PATRIC.71421.8.NC_000907.CDS.1740250.1742895.fwd","PATRIC","CDS",1740250,1742895,2646,"+","FIG00001192","PLF_724_00000664","PGF_12712284","NP_439814.1",881,,"Uncharacterized protein YebT",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1752","HI1673","VBIHaeInf48452_1752","PATRIC.71421.8.NC_000907.CDS.1742950.1743402.rev","PATRIC","CDS",1742950,1743402,453,"-","FIG01304535","PLF_724_00001082","PGF_00022550","NP_439815.1",150,"moaE","Molybdopterin synthase catalytic subunit MoaE (EC 2.8.1.12)","GO:0030366|molybdopterin synthase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1753","HI1674","VBIHaeInf48452_1753","PATRIC.71421.8.NC_000907.CDS.1743403.1743648.rev","PATRIC","CDS",1743403,1743648,246,"-","FIG01304247","PLF_724_00000989","PGF_00022566","NP_439816.1",81,"moaD","Molybdopterin synthase sulfur carrier subunit",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1754","HI1675","VBIHaeInf48452_1754","PATRIC.71421.8.NC_000907.CDS.1743650.1744090.rev","PATRIC","CDS",1743650,1744090,441,"-","FIG00053487","PLF_724_00000277","PGF_00419913","NP_439817.1",146,"moaC","Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1755","HI1676","VBIHaeInf48452_1755","PATRIC.71421.8.NC_000907.CDS.1744224.1745237.rev","PATRIC","CDS",1744224,1745237,1014,"-","FIG00002018","PLF_724_00000793","PGF_10244701","NP_439818.1",337,"moaA","GTP 3',8-cyclase (EC 4.1.99.22)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1756","HI1677","VBIHaeInf48452_1756","PATRIC.71421.8.NC_000907.CDS.1745682.1746353.fwd","PATRIC","CDS",1745682,1746353,672,"+","FIG00001472","PLF_724_00001377","PGF_04019463","NP_439819.1",223,,"Repair of Iron Centers di-iron protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1757","HI1678","VBIHaeInf48452_1757","PATRIC.71421.8.NC_000907.CDS.1746968.1747903.fwd","PATRIC","CDS",1746968,1747903,936,"+","FIG00000743","PLF_724_00000163","PGF_00420903","NP_439820.1",311,"kpsF","D-arabinose-5-phosphate isomerase (EC 5.3.1.13)","GO:0019146|arabinose-5-phosphate isomerase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.163",,"VBIHaeInf48452_0163","PATRIC.71421.8.NC_000907.CDS.174712.174840.rev","PATRIC","CDS",174712,174840,129,"-","FIG00698313","PLF_724_00003023","PGF_00033289",,42,,"Phosphate:acyl-ACP acyltransferase PlsX (EC 2.3.1.n2)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1758","HI1679","VBIHaeInf48452_1758","PATRIC.71421.8.NC_000907.CDS.1747913.1748455.fwd","PATRIC","CDS",1747913,1748455,543,"+","FIG00000742","PLF_724_00000780","PGF_06894101","NP_439821.1",180,"yrbI","3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45)","GO:0019143|3-deoxy-manno-octulosonate-8-phosphatase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1759","HI1680","VBIHaeInf48452_1759","PATRIC.71421.8.NC_000907.CDS.1748553.1750709.rev","PATRIC","CDS",1748553,1750709,2157,"-","FIG00846834","PLF_724_00018233","PGF_00040681","NP_439822.1",718,,"Putative efflux (PET) family transporter",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.164","HI0158","VBIHaeInf48452_0164","PATRIC.71421.8.NC_000907.CDS.174863.175033.rev","PATRIC","CDS",174863,175033,171,"-","FIG00006632","PLF_724_00000298","PGF_04792416","NP_438328.1",56,"rpmF","LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-independent",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.165","HI0159","VBIHaeInf48452_0165","PATRIC.71421.8.NC_000907.CDS.175056.175580.rev","PATRIC","CDS",175056,175580,525,"-","FIG01269488","PLF_724_00000971","PGF_02031353","NP_438329.1",174,,"FIG01269488: protein, clustered with ribosomal protein L32p",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1760","HI1681","VBIHaeInf48452_1760","PATRIC.71421.8.NC_000907.CDS.1750777.1751442.rev","PATRIC","CDS",1750777,1751442,666,"-","FIG00002950","PLF_724_00001191","PGF_12864200","NP_439823.1",221,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1761","HI1682","VBIHaeInf48452_1761","PATRIC.71421.8.NC_000907.CDS.1751640.1752701.fwd","PATRIC","CDS",1751640,1752701,1062,"+","FIG01058810","PLF_724_00000516","PGF_03850442","NP_439824.1",353,"sohB","Possible protease sohB (EC 3.4.21.-)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1762","HI1683","VBIHaeInf48452_1762","PATRIC.71421.8.NC_000907.CDS.1752983.1753561.fwd","PATRIC","CDS",1752983,1753561,579,"+","FIG00001505","PLF_724_00000349","PGF_00424131","NP_439825.1",192,,"Electron transport complex protein RnfA",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1763","HI1684","VBIHaeInf48452_1763","PATRIC.71421.8.NC_000907.CDS.1753649.1754230.fwd","PATRIC","CDS",1753649,1754230,582,"+","FIG00133292","PLF_724_00000589","PGF_10542033","NP_439826.1",193,,"Electron transport complex protein RnfB",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1764","HI1685","VBIHaeInf48452_1764","PATRIC.71421.8.NC_000907.CDS.1754231.1756690.fwd","PATRIC","CDS",1754231,1756690,2460,"+","FIG00018536","PLF_724_00000800","PGF_04400591","NP_439827.1",819,,"Electron transport complex protein RnfC",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.1765","HI1686","VBIHaeInf48452_1765","PATRIC.71421.8.NC_000907.CDS.1756695.1757771.fwd","PATRIC","CDS",1756695,1757771,1077,"+","FIG00022976","PLF_724_00000801","PGF_01678333","NP_439828.1",358,"rnfD","Electron transport complex protein RnfD",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.166","HI0160","VBIHaeInf48452_0166","PATRIC.71421.8.NC_000907.CDS.175737.176609.fwd","PATRIC","CDS",175737,176609,873,"+","FIG00001264","PLF_724_00000908","PGF_03938996","NP_438330.1",290,"psd","Phosphatidylserine decarboxylase (EC 4.1.1.65)","GO:0004609|phosphatidylserine decarboxylase activity"
